,Price,Area,Location,BHK,New/Resale,Gymnasium,Lift Available,Car Parking,24x7 Security,Clubhouse,Swimming Pool
1766,56.0,670,Kharghar,1,0,1,1,1,1,1,1
1767,80.0,900,Kharghar,2,0,1,1,1,1,1,1
1768,95.0,1088,Kharghar,2,0,1,1,1,1,0,0
1769,23.0,310,Kharghar,1,0,0,0,0,1,0,0
1771,145.0,1360,Kharghar,2,0,1,1,1,1,1,1
1772,115.0,1250,Kharghar,2,0,1,1,1,1,1,1
1773,149.0,1550,Kharghar,3,0,0,0,1,0,0,0
1774,38.5,510,Kharghar,1,0,0,0,1,1,0,0
1775,28.5,305,Kharghar,1,0,1,1,1,1,1,0
1776,121.0,1251,Kharghar,2,0,1,1,1,1,1,1
1777,175.0,1750,Kharghar,3,0,1,1,1,1,1,1
1779,165.0,1560,Kharghar,3,0,1,1,1,1,1,1
1782,55.0,655,Kharghar,1,0,1,1,1,1,1,1
1783,100.0,1140,Kharghar,2,0,1,1,1,1,1,1
1784,48.0,650,Kharghar,1,0,1,1,1,1,1,1
1785,140.0,1600,Kharghar,3,1,1,1,1,1,1,1
1788,165.0,1600,Kharghar,3,0,1,1,1,1,1,1
1789,210.0,2030,Kharghar,3,1,1,1,1,1,1,1
1790,160.0,1680,Kharghar,3,1,1,1,1,1,1,1
1791,170.0,1810,Kharghar,3,1,1,1,1,1,1,1
1793,311.0,3275,Kharghar,4,1,1,1,1,1,1,1
1794,304.0,3205,Kharghar,4,1,1,1,1,1,1,1
1795,123.0,1305,Kharghar,2,1,1,1,1,1,1,1
1796,116.0,1230,Kharghar,2,1,1,1,1,1,1,1
1797,160.0,1725,Kharghar,3,1,1,1,1,1,1,1
1799,165.0,1660,Kharghar,3,0,1,1,1,1,1,1
1800,179.0,1810,Kharghar,3,1,1,1,1,1,1,1
1801,133.0,1482,Kharghar,3,1,1,1,1,1,1,1
1802,110.0,1131,Kharghar,2,0,1,1,1,1,1,1
1804,37.0,500,Kharghar,1,0,1,1,1,1,1,0
1806,99.0,1150,Kharghar,2,1,1,1,1,1,1,1
1809,58.0,750,Kharghar,1,0,1,1,1,1,1,1
1811,155.0,1605,Kharghar,3,0,1,1,1,1,1,1
1813,110.0,1255,Kharghar,2,0,1,1,1,1,1,1
1814,53.0,660,Kharghar,1,0,1,1,1,1,1,1
1815,100.0,1100,Kharghar,2,0,1,1,1,1,0,1
1816,162.0,1850,Kharghar,3,0,1,1,1,1,0,0
1817,102.0,1050,Kharghar,2,0,1,1,1,1,1,1
1818,142.0,1440,Kharghar,3,0,1,1,1,1,1,1
1819,53.0,612,Kharghar,1,0,0,0,1,1,0,0
1820,55.0,676,Kharghar,1,0,1,1,1,1,1,1
1821,55.0,650,Kharghar,1,0,0,1,1,1,0,0
1822,160.0,1600,Kharghar,3,0,1,1,1,1,1,1
1823,75.0,850,Kharghar,2,0,0,0,1,1,0,0
1824,300.0,2950,Kharghar,4,0,1,1,1,1,0,1
1825,55.0,560,Kharghar,1,0,1,1,1,1,1,1
1827,60.0,700,Kharghar,1,0,1,1,1,1,1,1
1828,55.0,649,Kharghar,1,0,0,1,1,1,0,0
1829,55.0,660,Kharghar,1,0,1,1,1,1,1,1
1830,148.0,1600,Kharghar,3,1,1,1,1,1,1,1
1831,118.0,1150,Kharghar,2,0,1,1,1,1,1,1
1833,57.0,650,Kharghar,1,0,0,1,1,1,0,0
1834,65.0,750,Kharghar,1,0,1,1,1,1,1,1
1835,48.0,540,Kharghar,1,0,1,1,1,1,1,1
1836,210.0,2250,Kharghar,4,0,1,1,1,1,1,1
1837,160.0,1515,Kharghar,3,0,1,1,1,1,1,1
1839,80.0,852,Kharghar,2,0,1,1,1,1,1,1
1840,52.0,600,Kharghar,1,0,1,1,1,1,1,1
1843,52.0,560,Kharghar,1,0,1,1,1,1,1,1
1845,155.0,1530,Kharghar,3,0,1,1,1,1,1,1
1847,48.0,560,Kharghar,1,0,1,1,1,1,1,1
1849,53.0,600,Kharghar,1,0,1,1,1,1,1,1
1850,95.0,1075,Kharghar,2,0,1,1,1,1,1,1
1852,135.0,1300,Kharghar,3,0,1,1,1,1,1,1
1854,96.0,1083,Kharghar,2,0,0,1,1,1,0,0
1856,155.0,1530,Kharghar,3,1,1,1,1,1,1,1
1858,39.0,380,Kharghar,1,0,1,1,1,1,0,1
1859,135.0,1415,Kharghar,3,0,1,1,1,1,0,1
1860,135.0,1414,Kharghar,3,0,1,1,1,1,0,1
1861,115.0,1182,Kharghar,2,0,0,0,1,1,0,0
1863,160.0,1600,Kharghar,3,0,0,0,1,1,0,0
1864,145.0,1655,Kharghar,3,0,0,0,1,1,0,0
1865,65.0,675,Kharghar,1,0,0,0,1,1,0,0
1866,95.0,1050,Kharghar,2,0,0,0,1,1,0,0
1867,80.0,800,Kharghar,2,0,0,0,1,1,0,0
1869,52.0,590,Kharghar,1,0,0,0,1,1,0,0
1870,60.0,675,Kharghar,1,0,0,0,1,1,0,0
1871,111.0,1117,Kharghar,2,0,0,0,1,1,0,0
1872,55.0,650,Kharghar,1,0,0,0,1,1,0,0
1873,98.0,1090,Kharghar,2,0,0,0,1,1,0,0
1875,55.0,640,Kharghar,1,0,0,0,1,1,0,0
1876,72.0,860,Kharghar,1,0,0,0,1,1,0,0
1877,105.0,1075,Kharghar,2,0,0,0,1,1,0,0
1878,46.0,600,Kharghar,1,0,0,0,1,1,0,0
1879,50.0,650,Kharghar,1,0,0,0,1,1,0,0
1880,130.0,1300,Kharghar,2,0,0,0,1,1,0,0
1881,80.0,914,Kharghar,2,0,0,0,1,1,0,0
1882,110.0,1100,Kharghar,2,0,0,0,1,1,0,0
1883,57.0,670,Kharghar,1,1,1,1,1,1,1,1
1884,48.0,660,Kharghar,1,1,0,1,1,0,0,0
1888,45.0,600,Kharghar,1,0,1,1,1,1,1,1
1889,50.0,650,Kharghar,1,0,0,1,1,1,0,0
1893,65.0,735,Kharghar,1,0,1,1,1,1,1,1
1894,70.0,735,Kharghar,1,0,1,1,1,1,1,1
1895,65.0,649,Kharghar,1,0,0,1,1,1,0,0
1896,65.0,660,Kharghar,1,0,1,1,1,1,1,1
1898,105.0,1120,Kharghar,2,0,1,1,1,1,1,1
1899,137.0,1380,Kharghar,2,0,1,1,1,1,1,1
1901,55.0,649,Kharghar,1,0,0,1,1,1,0,0
1904,62.0,650,Kharghar,1,0,0,1,1,1,0,0
1905,58.0,735,Kharghar,1,0,1,1,1,1,1,1
1906,65.0,735,Kharghar,1,0,1,1,1,1,1,1
1908,55.0,620,Kharghar,1,0,1,1,1,1,0,1
1910,155.0,1530,Kharghar,3,0,1,1,1,1,1,1
1911,95.0,1075,Kharghar,2,0,1,1,1,1,1,1
1912,69.0,735,Kharghar,1,1,1,1,1,1,1,1
1913,52.0,641,Kharghar,1,0,1,1,1,1,0,1
1914,60.0,735,Kharghar,1,0,1,1,1,1,1,1
1915,52.0,641,Kharghar,1,0,1,1,1,1,0,1
1917,60.0,735,Kharghar,1,0,1,1,1,1,1,1
1918,110.0,1254,Kharghar,3,0,1,1,1,1,1,1
1919,60.0,750,Kharghar,1,0,1,1,1,1,1,1
1920,120.0,1210,Kharghar,2,0,1,1,1,1,1,1
1921,130.0,1498,Kharghar,3,0,1,0,1,1,1,1
1924,250.0,2400,Kharghar,5,0,1,1,1,1,1,1
1930,90.0,1031,Kharghar,2,0,0,0,0,0,0,0
1931,90.0,1031,Kharghar,2,0,1,1,0,0,0,0
1932,100.0,1100,Kharghar,2,0,1,1,0,0,0,0
1933,56.0,620,Kharghar,1,0,0,0,0,0,0,0
1934,56.0,620,Kharghar,1,0,1,1,0,0,1,1
1936,65.0,685,Kharghar,1,0,0,0,0,0,0,0
1937,65.0,685,Kharghar,1,0,0,1,0,0,0,0
1938,155.0,1525,Kharghar,3,0,1,1,0,0,1,1
1939,135.0,1370,Kharghar,3,0,0,0,0,0,0,0
1940,135.0,1370,Kharghar,3,0,1,1,0,0,1,1
1943,155.0,1450,Kharghar,3,0,1,1,0,0,1,1
1945,56.0,560,Kharghar,1,0,0,1,0,0,0,0
1946,65.0,630,Kharghar,1,0,0,1,0,0,0,0
1950,47.0,625,Kharghar,1,0,0,1,0,0,0,0
1952,69.0,700,Kharghar,1,0,1,1,0,0,0,1
1953,70.0,720,Kharghar,1,0,1,1,0,0,1,1
1954,74.0,950,Kharghar,1,0,0,1,0,0,0,0
1956,60.0,700,Kharghar,1,0,1,1,0,0,0,0
1957,50.0,650,Kharghar,1,0,0,1,0,0,0,0
1959,100.0,1125,Kharghar,2,0,1,1,0,0,0,1
1960,52.0,650,Kharghar,1,0,0,1,0,0,0,0
1961,65.0,700,Kharghar,1,0,0,0,0,0,0,0
1962,65.0,700,Kharghar,1,0,1,1,0,0,0,0
1963,65.0,650,Kharghar,1,0,0,0,0,0,0,0
1964,65.0,650,Kharghar,1,0,1,1,0,0,0,1
1965,65.0,711,Kharghar,1,0,1,1,0,0,0,0
1966,115.0,1270,Kharghar,2,0,0,1,0,0,0,0
1969,55.0,675,Kharghar,1,0,0,0,0,0,0,0
1970,55.0,675,Kharghar,1,0,0,1,0,0,0,0
1973,100.0,1100,Kharghar,2,0,1,1,0,0,1,1
1975,121.0,1240,Kharghar,2,0,1,1,1,1,1,1
1976,135.0,1375,Kharghar,3,0,1,1,1,1,1,1
1977,91.99,1065,Kharghar,2,0,1,1,1,1,1,1
1978,64.0,670,Kharghar,1,0,1,1,1,1,1,1
1982,100.0,1055,Kharghar,2,0,1,1,1,1,1,1
1983,125.0,1240,Kharghar,2,1,1,1,0,0,1,1
1984,162.99999,1705,Kharghar,3,1,1,1,1,1,1,1
1985,120.0,1200,Kharghar,2,0,1,1,1,1,1,1
1987,58.0,650,Kharghar,1,0,0,1,1,1,0,0
1990,55.0,585,Kharghar,1,0,0,1,0,0,0,0
1992,96.0,900,Kharghar,2,0,1,1,1,1,0,0
1993,110.0,1100,Kharghar,2,0,0,0,0,0,0,0
1995,95.0,1000,Kharghar,2,0,0,0,0,0,0,0
1996,127.0,1385,Kharghar,3,0,0,0,0,0,0,0
1997,127.0,1385,Kharghar,3,0,1,1,0,0,0,0
1998,320.0,3205,Kharghar,4,1,1,1,1,1,1,1
1999,165.0,1660,Kharghar,3,1,1,1,1,1,1,1
2000,70.0,750,Kharghar,2,0,1,0,0,1,0,0
2001,70.0,750,Kharghar,2,0,1,1,0,1,1,0
2002,120.0,1150,Kharghar,2,1,1,1,1,1,1,1
2003,120.0,1150,Kharghar,2,1,1,1,1,1,1,1
2004,90.0,1005,Kharghar,2,0,1,1,0,0,1,1
2005,110.0,1096,Kharghar,2,0,1,1,0,0,1,1
2007,152.0,1697,Kharghar,3,0,1,1,0,0,1,1
2008,115.0,1100,Kharghar,2,0,1,1,0,0,1,1
2012,65.0,650,Kharghar,1,0,1,1,1,1,1,1
2013,93.0,1050,Kharghar,2,0,1,1,1,1,1,1
2014,58.0,650,Kharghar,1,0,0,1,0,0,0,0
2018,120.0,1375,Kharghar,3,0,1,1,1,1,1,1
2020,155.0,1515,Kharghar,3,0,1,1,0,0,1,1
2021,100.0,1120,Kharghar,2,0,1,1,1,1,1,1
2022,100.0,1120,Kharghar,2,0,1,1,1,1,1,1
2024,65.0,650,Kharghar,1,0,1,1,1,1,1,1
2025,55.0,580,Kharghar,2,0,0,0,0,0,0,0
2026,130.0,1220,Kharghar,2,0,1,1,1,1,1,1
2027,121.0,690,Kolshet Road,2,0,0,0,1,1,0,0
2028,105.0,850,Kolshet Road,2,0,1,1,1,1,1,0
2029,88.0,779,Kolshet Road,2,0,1,1,1,1,1,0
2030,125.0,1151,Koparkhairane Station Road,2,0,1,1,1,1,1,0
2031,105.0,1050,Koparkhairane Station Road,2,0,1,1,1,1,1,0
2032,75.0,725,Koparkhairane Station Road,1,0,1,0,1,1,1,0
2033,105.0,1150,Koper Khairane,2,0,1,1,1,1,1,0
2034,80.0,700,Koper Khairane,1,0,1,1,1,1,1,0
2035,71.0,700,Koper Khairane,2,0,1,1,1,1,1,0
2036,69.0,685,Koper Khairane,1,0,1,1,1,1,1,0
2037,130.0,1075,Koper Khairane,2,1,1,1,0,0,1,0
2038,118.0,1080,Koper Khairane,2,0,0,0,0,0,0,0
2039,70.0,650,Koper Khairane,1,0,0,0,0,0,0,0
2040,95.0,925,Koper Khairane,2,0,0,1,0,0,0,0
2041,80.0,850,Koper Khairane,2,0,0,0,0,0,0,0
2042,95.0,1050,Koper Khairane,2,0,0,1,0,0,0,0
2043,65.0,695,Koper Khairane,1,0,0,1,0,1,0,0
2044,90.0,950,Koper Khairane,2,0,0,1,0,0,0,0
2045,115.0,1075,Koper Khairane,2,1,0,1,0,0,0,0
2046,130.0,1075,Koper Khairane,2,0,0,1,0,0,0,0
2047,195.0,1800,Koper Khairane,3,0,0,1,0,0,0,0
2048,85.0,950,Koper Khairane,2,0,0,0,0,0,0,0
2049,150.0,1500,Koper Khairane,2,0,0,0,0,0,0,0
2050,33.0,670,Koproli,1,0,1,1,1,1,1,1
2058,34.0,550,Koproli,1,0,0,0,0,0,0,0
2059,33.0,550,Koproli,1,0,0,0,0,0,0,0
2060,32.0,550,Koproli,1,0,0,0,0,0,0,0
2061,35.0,550,Koproli,1,0,0,0,0,0,0,0
2062,34.0,610,Koproli,1,0,1,1,1,1,0,0
2063,31.0,600,Koproli,1,0,1,0,1,1,0,1
2064,34.0,590,Koproli,1,0,0,0,0,0,0,0
2065,33.0,590,Koproli,1,0,0,0,0,0,0,0
2066,32.0,630,Koproli,1,0,0,0,0,0,0,0
2067,42.0,700,Koproli,2,0,1,0,0,0,1,0
2068,45.0,690,Koproli,2,0,0,0,0,0,0,0
2069,110.0,780,Kurla,2,1,1,0,1,0,0,0
2070,140.0,1077,Kurla,2,1,0,0,0,0,0,0
2071,82.0,725,Kurla,1,0,0,1,0,0,0,0
2072,81.0,720,Kurla,1,0,0,1,0,0,0,0
2073,82.98999,700,Kurla,1,0,0,1,0,0,0,0
2074,77.98999,700,Kurla,1,0,0,1,0,0,0,0
2075,78.98999,680,Kurla,1,0,0,1,0,0,0,0
2076,79.98999,700,Kurla,1,0,0,1,0,0,0,0
2077,185.0,1676,Kurla,3,0,1,1,1,1,1,1
2078,90.0,750,Kurla,1,0,0,1,0,0,0,0
2079,165.0,950,Kurla,2,1,1,1,0,0,0,0
2080,98.0,610,Kurla,1,1,1,1,0,1,1,1
2081,81.0,500,Kurla,1,1,1,1,0,0,1,1
2082,115.0,1120,Kurla West,2,0,0,0,0,0,0,0
2083,110.0,1050,Kurla West,2,0,0,0,0,0,0,0
2084,86.0,695,Kurla West,1,0,0,0,0,0,0,0
2085,110.0,900,Kurla West,2,0,0,1,0,0,0,0
2086,79.98999,690,Kurla West,1,0,0,1,0,0,0,0
2087,115.0,1100,Kurla West,2,0,0,1,0,0,0,0
2088,420.0,1200,Lower Parel,2,0,0,1,1,1,0,1
2089,1014.0,2880,Lower Parel,3,0,0,1,1,0,0,1
2090,450.0,1168,Lower Parel,2,1,0,0,0,0,0,0
2091,550.0,1388,Lower Parel,2,0,0,1,1,1,0,0
2092,550.0,1557,Lower Parel,3,1,1,0,0,0,0,1
2093,460.0,1040,Lower Parel,1,1,1,1,0,0,1,1
2094,207.0,1257,Magathane,2,0,1,0,1,1,1,0
2095,175.0,1053,Magathane,2,0,1,0,1,1,1,0
2096,108.0,650,Magathane,1,0,0,1,1,1,0,0
2097,210.0,1150,Magathane,2,0,0,1,1,1,0,0
2098,270.0,1550,Magathane,3,0,0,1,1,1,0,0
2099,105.0,650,Magathane,1,0,0,1,1,1,0,0
2100,280.0,1650,Magathane,3,0,0,1,1,1,0,0
2102,190.0,1165,Magathane,2,0,0,1,1,1,0,0
2103,170.0,1050,Magathane,2,0,0,1,1,1,0,0
2104,205.0,1150,Magathane,2,0,0,1,1,1,0,0
2105,265.0,1450,Magathane,3,0,0,1,1,1,0,0
2106,290.0,1650,Magathane,3,0,0,1,1,1,0,0
2107,165.0,1050,Magathane,2,0,0,1,1,1,0,0
2108,98.0,585,Magathane,1,0,0,1,1,1,0,0
2109,210.0,1250,Magathane,2,0,0,1,1,1,0,0
2110,175.0,1050,Magathane,2,0,0,1,1,1,0,0
2112,170.0,1050,Magathane,2,0,0,0,1,1,0,0
2113,210.0,1250,Magathane,2,0,0,0,1,1,0,0
2114,98.0,585,Magathane,1,0,0,0,1,1,0,0
2115,75.0,600,Majiwada,1,0,0,1,1,1,0,0
2116,58.98,600,Majiwada,1,0,0,1,1,1,0,0
2117,108.0,1209,Majiwada,2,0,0,1,1,1,0,0
2118,58.94,585,Majiwada,1,0,0,1,1,1,0,0
2119,74.94,800,Majiwada,2,0,0,1,1,1,0,0
2120,105.0,1170,Majiwada,2,0,0,1,1,1,0,0
2121,73.0,800,Majiwada,2,0,0,1,1,1,0,0
2122,59.0,585,Majiwada,1,0,0,1,1,1,0,0
2123,195.0,1200,Malad East,2,1,0,0,0,0,0,0
2124,435.0,2600,Malad East,3,1,1,1,1,1,1,1
2125,216.0,1264,Malad East,2,1,1,1,1,1,1,1
2127,310.0,1672,Malad East,3,0,1,1,1,1,1,1
2128,211.0,1200,Malad East,2,0,1,1,1,1,1,1
2132,275.0,1600,Malad East,3,1,1,1,1,1,1,1
2133,210.0,1280,Malad East,2,0,1,1,1,1,1,1
2134,215.0,1280,Malad East,2,0,1,1,1,1,1,1
2135,80.0,670,Malad East,1,1,1,1,1,1,1,1
2136,200.0,1250,Malad East,2,1,1,0,0,0,1,1
2137,86.0,608,Malad East,1,1,0,0,1,1,0,0
2138,86.0,550,Malad East,1,0,0,0,1,1,0,0
2140,412.0,2300,Malad East,4,0,1,1,1,1,1,1
2141,120.0,720,Malad East,1,0,1,1,1,1,1,1
2144,149.0,1200,Malad East,1,0,0,0,1,1,0,0
2145,149.0,806,Malad East,2,0,0,0,1,1,0,0
2148,190.0,1100,Malad East,2,1,1,1,1,1,1,1
2149,190.0,1100,Malad East,2,1,1,1,1,1,1,1
2150,155.0,1000,Malad East,2,1,1,1,1,1,1,1
2153,370.0,2310,Malad East,3,0,1,1,1,1,1,1
2154,180.0,1155,Malad East,2,0,1,1,1,1,1,1
2156,115.0,630,Malad East,1,0,0,0,0,0,0,0
2157,90.0,570,Malad East,1,1,1,1,1,1,1,0
2158,135.0,820,Malad East,2,1,1,1,1,1,1,0
2159,48.5,411,Malad East,1,1,1,1,0,0,1,0
2160,240.0,1290,Malad East,2,0,1,1,0,0,1,1
2161,200.0,1164,Malad East,2,0,1,1,1,1,1,1
2162,45.0,356,Malad East,1,1,0,0,0,0,0,0
2163,723.0,4240,Malad East,5,1,1,1,1,1,1,1
2164,440.0,2580,Malad East,4,1,1,1,1,1,1,1
2165,361.0,2120,Malad East,3,1,1,1,1,1,1,1
2166,220.0,1290,Malad East,2,1,1,1,1,1,1,1
2167,135.0,1072,Malad East,1,0,0,1,0,0,0,0
2168,110.0,686,Malad East,1,0,0,1,0,0,0,0
2169,200.0,1250,Malad East,2,0,1,1,0,0,0,0
2170,155.0,1023,Malad East,2,0,0,1,0,0,0,0
2171,165.0,1115,Malad East,1,0,1,1,0,1,0,0
2172,220.0,1266,Malad East,2,0,1,1,0,1,1,1
2173,130.0,960,Malad East,1,0,0,1,0,0,0,0
2175,115.0,760,Malad East,1,0,0,1,0,0,0,0
2176,92.0,696,Malad East,1,0,0,1,0,0,0,0
2177,92.0,594,Malad East,1,0,1,1,1,1,1,1
2178,110.0,800,Malad East,1,0,0,1,1,0,0,0
2179,95.0,742,Malad East,1,0,0,1,0,0,0,0
2180,75.0,552,Malad East,1,0,0,0,0,0,0,0
2181,72.0,490,Malad East,1,0,0,0,0,0,0,0
2185,295.0,1818,Malad East,3,0,1,1,0,1,1,1
2189,213.0,1160,Malad East,2,1,1,1,0,1,1,1
2190,133.0,910,Malad East,2,1,1,1,1,0,1,1
2191,217.0,1250,Malad East,3,0,1,1,1,1,0,0
2192,75.0,385,Malad East,1,1,1,1,0,1,1,1
2193,265.0,1250,Malad East,3,0,1,1,1,1,1,1
2194,270.0,1250,Malad East,3,0,1,1,1,1,1,1
2195,237.0,1450,Malad West,3,1,1,1,1,1,1,1
2196,214.0,1100,Malad West,2,1,1,1,1,1,1,1
2198,110.0,600,Malad West,1,0,0,1,1,1,0,0
2201,160.0,874,Malad West,2,0,1,1,1,1,0,0
2202,215.0,1310,Malad West,3,1,1,1,1,1,1,1
2203,160.0,970,Malad West,2,0,1,0,1,1,0,1
2204,233.0,1500,Malad West,3,1,0,1,0,0,0,1
2205,92.0,750,Malad West,1,1,1,1,1,1,1,1
2206,132.0,935,Malad West,2,0,1,1,1,1,1,1
2207,100.0,750,Malad West,1,1,1,1,1,1,1,1
2208,93.0,750,Malad West,1,1,1,1,1,1,1,1
2209,98.0,750,Malad West,1,1,1,1,1,1,1,0
2210,155.0,1047,Malad West,2,1,1,1,1,1,1,1
2211,110.0,650,Malad West,1,1,0,1,1,1,0,0
2212,102.0,585,Malad West,1,1,1,1,1,1,1,0
2213,142.0,950,Malad West,2,0,1,1,1,1,1,0
2214,200.99999,1100,Malad West,2,1,1,1,1,1,1,1
2217,250.0,1350,Malad West,2,1,1,1,0,0,1,1
2218,270.0,1601,Malad West,3,1,0,1,1,0,0,0
2219,215.0,1340,Malad West,2,1,1,1,1,0,0,0
2220,215.0,1390,Malad West,3,1,1,1,1,1,1,1
2221,98.0,728,Malad West,1,1,1,1,0,0,0,1
2223,98.0,728,Malad West,1,1,0,0,0,0,0,0
2225,98.0,580,Malad West,1,1,1,1,1,1,1,1
2226,135.0,900,Malad West,2,1,1,1,0,1,0,1
2227,85.0,600,Malad West,1,0,0,1,0,0,0,0
2229,214.0,1101,Malad West,3,1,0,0,0,0,1,0
2230,162.0,872,Malad West,2,1,1,1,0,0,1,1
2231,160.0,826,Malad West,2,1,1,1,0,0,1,1
2235,101.0,548,Malad West,1,0,1,1,1,1,1,1
2236,65.0,450,Malad West,1,0,0,0,0,0,0,0
2237,52.0,350,Malad West,1,0,0,1,0,0,0,0
2238,29.0,200,Malad West,1,0,0,1,0,0,0,0
2239,28.0,200,Malad West,1,1,0,0,0,0,0,0
2240,29.0,220,Malad West,1,1,0,0,0,0,0,0
2241,29.0,220,Malad West,1,0,0,1,0,0,0,0
2242,30.0,225,Malad West,1,0,0,1,0,0,0,0
2243,89.0,750,Malad West,1,1,1,1,1,1,1,1
2246,98.0,600,Malad West,1,0,0,1,0,0,0,0
2248,42.0,340,Malad West,1,0,0,0,0,0,0,0
2250,95.0,640,Malad West,1,0,0,1,0,0,0,0
2251,65.0,365,Malad West,1,0,0,0,0,0,0,0
2253,75.0,495,Malad West,1,0,0,1,0,0,0,0
2254,65.0,525,Malad West,1,0,0,0,0,0,0,0
2255,95.0,650,Malad West,1,0,1,1,1,1,1,1
2257,235.0,1500,Malad West,3,0,1,1,0,0,0,1
2259,85.0,685,Malad West,1,0,1,1,1,1,1,1
2260,82.0,685,Malad West,1,0,1,1,1,1,1,0
2261,149.0,1050,Malad West,2,1,1,1,1,1,1,1
2262,162.99999,1145,Malad West,2,1,1,1,1,1,1,1
2263,175.0,1100,Malad West,2,1,1,1,1,1,1,1
2264,100.0,750,Malad West,1,1,1,1,0,1,1,1
2266,85.0,700,Malad West,1,1,1,1,0,1,0,1
2268,95.0,700,Malad West,1,0,1,1,1,1,1,1
2269,95.0,709,Malad West,1,0,0,0,0,0,0,0
2270,49.0,350,Malad West,1,0,0,1,0,0,0,0
2272,260.0,1775,Malad West,3,1,1,1,1,0,1,1
2273,29.0,225,Malad West,1,0,0,1,0,0,0,0
2274,28.5,225,Malad West,1,0,0,1,0,0,0,0
2275,29.0,225,Malad West,1,0,0,1,0,0,0,0
2277,75.0,495,Malad West,1,0,0,1,0,0,1,0
2278,200.0,1250,Malad West,3,0,1,1,0,0,1,0
2279,300.0,1804,Malad West,3,1,1,1,1,0,1,1
2280,230.0,1440,Malad West,2,1,1,1,1,0,1,1
2281,258.0,1420,Malad West,3,1,1,1,1,1,1,1
2282,48.0,350,Malad West,1,0,0,1,0,0,0,0
2283,300.0,1550,Malad West,3,0,1,1,1,1,0,1
2286,92.0,750,Malad West,1,1,1,1,0,0,1,0
2291,88.0,750,Malad West,1,0,1,1,0,1,1,0
2292,100.0,750,Malad West,1,1,1,1,1,1,1,1
2293,100.0,750,Malad West,1,1,1,1,1,1,1,1
2294,100.0,750,Malad West,1,0,1,1,1,1,1,1
2296,82.0,650,Malad West,1,0,1,1,1,1,1,1
2297,88.0,650,Malad West,1,0,1,1,1,1,1,1
2298,84.0,650,Malad West,1,0,0,0,0,0,0,0
2299,84.0,650,Malad West,1,0,1,1,0,0,1,1
2300,180.0,950,Malad West,2,1,1,1,0,0,1,1
2301,40.0,310,Malad West,1,0,0,1,0,0,0,0
2302,270.0,1815,Malad West,3,0,1,1,1,0,0,0
2303,93.0,600,Malad West,1,0,0,0,0,0,0,0
2307,95.0,750,Malad West,1,0,1,1,1,1,1,1
2308,94.0,650,Malad West,1,0,1,1,1,1,1,1
2309,300.0,1815,Malad West,3,0,0,1,1,0,1,0
2310,105.0,590,Malad West,1,1,1,1,1,1,1,1
2311,515.0,1170,Matunga,3,0,0,0,0,0,0,0
2312,335.0,777,Matunga,2,0,1,1,0,0,0,0
2313,515.0,1170,Matunga,3,0,1,1,0,0,0,0
2314,310.0,667,Matunga,2,0,1,1,0,0,0,0
2315,47.6,700,Mira Road East,1,1,1,1,1,0,0,0
2316,46.0,650,Mira Road East,1,0,0,1,1,0,0,0
2317,56.0,710,Mira Road East,1,0,1,1,1,1,1,1
2318,80.0,820,Mira Road East,2,0,1,1,1,1,1,1
2319,60.0,650,Mira Road East,1,1,0,1,1,1,1,0
2320,48.0,700,Mira Road East,1,0,1,1,1,1,1,1
2321,48.0,661,Mira Road East,1,0,1,1,1,1,1,1
2322,57.0,620,Mira Road East,1,0,1,1,1,1,1,1
2323,62.0,655,Mira Road East,1,0,1,1,1,1,1,1
2324,45.0,645,Mira Road East,1,0,1,1,1,1,1,1
2325,37.0,440,Mira Road East,1,1,0,1,1,1,0,0
2326,21.0,245,Mira Road East,1,1,0,1,1,1,0,0
2327,70.0,780,Mira Road East,2,0,0,0,0,0,0,0
2331,45.0,450,Mira Road East,1,0,0,1,1,1,0,1
2333,115.0,1340,Mira Road East,3,1,1,1,1,1,1,1
2336,84.0,965,Mira Road East,2,1,1,1,1,1,1,1
2339,129.0,1235,Mira Road East,2,1,1,1,1,1,1,1
2341,75.0,767,Mira Road East,2,1,0,0,0,0,0,0
2342,59.94,750,Mira Road East,1,0,1,0,0,0,0,0
2343,48.0,650,Mira Road East,1,0,1,1,1,1,1,1
2344,58.0,675,Mira Road East,1,0,1,1,1,1,1,1
2346,48.0,580,Mira Road East,1,0,0,1,1,1,0,0
2347,60.0,650,Mira Road East,2,0,0,1,0,1,0,0
2348,45.0,693,Mira Road East,1,1,1,1,1,1,1,1
2349,100.0,825,Mira Road East,2,0,0,0,0,0,0,0
2350,48.0,650,Mira Road East,1,0,0,1,0,1,0,0
2351,60.0,650,Mira Road East,1,0,0,1,1,1,0,0
2352,21.0,245,Mira Road East,1,1,0,0,1,1,0,0
2354,51.0,695,Mira Road East,1,1,1,1,1,1,1,1
2357,51.0,675,Mira Road East,1,1,1,1,1,1,0,1
2358,23.0,254,Mira Road East,1,0,0,1,0,1,0,0
2359,20.0,220,Mira Road East,1,0,0,1,0,1,0,0
2360,85.0,800,Mira Road East,2,0,0,1,1,1,0,0
2361,43.0,650,Mira Road East,1,0,0,1,1,1,0,1
2362,59.0,650,Mira Road East,1,0,0,1,1,1,0,1
2368,85.0,840,Mira Road East,2,1,1,0,0,0,0,0
2370,52.0,650,Mira Road East,1,1,0,1,0,0,0,0
